GradeID,STUID,COURSECODE,COURSEGRADE
1045,5016,SPAN111,C
1046,5016,CMPS255,C+
1047,5016,HIST201,A-
1048,5016,CMPS256,C+
1049,5016,CMPS260,B
1050,5016,CMPS312,RE
1051,5016,MATH125,B+
1052,5016,CMPS316,RE
1053,5016,MATH330,RE
1054,5031,PSYC221,C
1055,5031,CMPS144,WF
1056,5031,CMPS140,C
1057,5031,HIST201,A-
1058,5031,MGMT101,B+
1059,5031,MATH101,C+
1060,5031,SOCL221,D+
1061,5031,CMPS247,F
1062,5031,GSTU101,C+
1063,5031,CMPS140,B
1064,5031,CMCN209,F
1065,5031,MAT103,WF
1066,5031,MAT103,WF
1067,5031,CMPS213,D+
1068,5031,SPAN111,C+
1069,5031,CMPS140,WF
1070,5031,CMPS144,WF
1071,5031,MATH101,C
1072,5031,CMCN209,D
1073,5031,CMPS142,B
1074,5031,ECON221,C+
1075,5031,MATH101,F
1076,5031,ENGL112,C
1077,5031,CMPS157,D
1078,5055,CMPS2252,F
1079,5055,CMPS145,C
1080,5055,GSTU101,B
1081,5055,CMPS145,C
1082,5055,CMPS140,F
1083,5055,MATH124,F
1084,5055,SPAN111,B+
1085,5055,CMPS157,B
1086,5055,MATH104,D+
1087,5055,CMPS156,C+
1088,5055,CMPS255,F
1089,5055,CMPS256,F
1090,5055,ENGL111,B
1091,5055,ENGL112,C+
1092,5055,MAT103,WP
1093,5055,CMPS247,A-
1094,5055,CMPS246,B
1095,5055,CMPS248,B
1096,5055,MAT103,B+
1097,5055,CMPS142,F
1098,5055,MATH121,B
1099,5055,CMPS155,B
1100,5055,HIST201,B+
1101,5055,ECON101,A-
1102,5055,CMPS144,D
1103,5055,CMPS144,B
1104,5055,MATH104,WF
1105,5055,CMPS2992,C
1106,5055,GSTU101,W
1107,5055,SPAN111,F
1108,5055,CMPS142,C+
1109,5055,PSYC221,B
1110,5055,CMPS245,C+
1111,5055,MATH101,C+
1112,5055,CMPS260,WF
1113,5055,CMPS2232,D
1114,5091,MATH124,A
1115,5091,CMPS156,B
1116,5091,CMPS260,A
1117,5091,PSYC221,A-
1118,5091,GSTU101,B+
1119,5091,CMPS142,A
1120,5091,MATH121,A
1121,5091,MATH125,A
1122,5091,CMPS246,A-
1123,5091,CMPS255,B+
1124,5091,CMPS256,A
1125,5091,MATH104,A-
1126,5091,SPAN111,A
1127,5091,CMPS144,A-
1128,5091,ENGL112,A
1129,5091,CMPS248,A
1130,5091,MATH104,WF
1131,5091,CMPS245,B+
1132,5091,CMPS247,A
1133,5091,ENGL111,A-
1134,5091,HIST201,A
1135,5091,CMPS145,A-
1136,5091,CMPS155,A
1137,5091,CMPS157,A-
1138,5091,SOCL221,A-
1139,5116,CMPS142,WP
1140,5116,CMPS140,D
1141,5116,MATH101,F
1142,5116,MATH101,F
1143,5116,ENGL111,F
1144,5116,ENGL111,F
1145,5116,CMPS142,WF
1146,5116,CMPS142,F
1147,5116,MAT103,WF
1148,5125,ENGL111,C+
1149,5125,CMPS155,F
1150,5125,CMPS142,A-
1151,5125,CMPS157,C
1152,5125,CMPS145,C+
1153,5125,SPAN111,A
1154,5125,CMPS144,F
1155,5125,GSTU101,B
1156,5125,MATH121,W
1157,5125,CMPS142,F
1158,5125,ENGL112,C
1159,5125,MATH121,C
1160,5125,MATH121,WF
1161,5125,HIST201,C+
1162,5125,PSYC221,C
1163,5125,MATH121,WF
1164,5125,CMPS144,C
1165,5142,CMPS140,C
1166,5142,SPAN111,B+
1167,5142,ENGL111,C+
1168,5142,HIST201,C+
1169,5142,GSTU101,B+
1170,5142,CMPS142,WP
1171,5148,CMPS156,C+
1172,5148,CMPS246,B+
1173,5148,CMPS260,A
1174,5148,CMPS142,A
1175,5148,CMPS245,A
1176,5148,CMPS155,B+
1177,5148,CMPS157,A-
1178,5148,CMPS247,A
1179,5148,MAT103,WP
1180,5148,CMPS144,A-
1181,5148,MATH104,C
1182,5148,CMPS255,B
1183,5148,MAT103,A-
1184,5148,CMPS248,A
1185,5148,MATH125,A-
1186,5148,SPAN111,A
1187,5148,CMPS256,B+
1188,5165,CMPS142,WP
1189,5165,CMPS248,A
1190,5167,MATH121,WF
1191,5167,GSTU101,F
1192,5167,HIST201,B
1193,5167,ENGL111,C
1194,5167,HIST201,F
1195,5167,MATH121,F
1196,5167,PSYC221,C+
1197,5167,GSTU101,F
1198,5167,CMPS142,F
1199,5167,MATH121,D
1200,5167,GSTU101,NG
1201,5167,MATH121,F
1202,5167,CMPS142,F
1203,5167,CMPS140,F
1204,5181,GSTU101,B+
1205,5181,MATH121,B+
1206,5181,SPAN111,A
1207,5181,MATH124,B
1208,5181,MATH104,WF
1209,5181,MATH125,A-
1210,5181,CMPS142,B+
1211,5181,CMPS247,B+
1212,5181,HIST201,C+
1213,5181,SOCL221,B+
1214,5181,CMPS155,A-
1215,5181,CMPS156,C
1216,5181,CMPS255,W
1217,5181,CMPS156,RE
1218,5181,CMPS144,B+
1219,5181,CMPS157,B
1220,5181,CMPS246,B
1221,5181,MATH104,WF
1222,5181,CMPS256,B
1223,5181,PSYC221,B+
1224,5181,CMPS145,B+
1225,5181,ENGL111,B+
1226,5181,ENGL112,B
1227,5181,CMPS248,B+
1228,5181,CMPS245,C+
1229,5181,CMPS260,B
1230,5207,MATH121,A
1231,5207,CMPS256,B+
1232,5207,CMPS156,B+
1233,5207,GSTU101,C+
1234,5207,ENGL112,A-
1235,5207,MAT205,WF
1236,5207,CMPS255,B
1237,5207,ENGL111,C+
1238,5207,CMPS144,A-
1239,5207,MATH124,A
1240,5207,SOCL221,B+
1241,5207,CMPS145,A-
1242,5207,SPAN111,A
1243,5207,ECON101,C+
1244,5207,CMPS156,C
1245,5207,CMPS246,B+
1246,5207,HIST201,A-
1247,5207,MATH104,B
1248,5207,CMPS255,WP
1249,5207,MATH207,WP
1250,5207,PHIL210,B
1251,5207,CMPS142,A-
1252,5207,CMPS155,B
1253,5207,CMPS157,B+
1254,5207,MATH125,A
1255,5207,CMPS248,A-
1256,5207,CMPS245,B
1257,5207,CMPS247,A-
1258,5207,CMPS260,B+
1259,5207,PSYC221,B+
1260,5237,MATH121,A
1261,5237,SPAN111,A
1262,5237,CMPS144,A
1263,5237,ENGL112,A-
1264,5237,CMPS247,A-
1265,5237,CMPS255,B+
1266,5237,CMPS256,B+
1267,5237,HURG211,B+
1268,5237,GSTU101,A-
1269,5237,ENGL111,A-
1270,5237,CMPS260,A
1271,5237,CMPS142,A
1272,5237,CMPS246,B+
1273,5237,HIST201,A-
1274,5237,PSYC221,C+
1275,5237,CMPS157,A-
1276,5237,MATH125,A
1277,5237,CMPS156,C+
1278,5237,CMPS245,B
1279,5237,CMPS248,B+
1280,5237,MATH104,C+
1281,5237,CMPS145,A-
1282,5237,CMPS155,A-
1283,5237,MATH124,A-
1284,5261,CMPS247,A
1285,5261,CMPS145,A
1286,5261,CMPS142,A
1287,5261,MATH121,A
1288,5265,GSTU101,B
1289,5265,MATH121,NG
1290,5265,PHIL210,W
1291,5265,HIST201,NG
1292,5265,CMPS142,C+
1293,5265,ENGL111,C+
1294,5265,SPAN111,D
1295,5265,PHIL300,W
1296,5265,CMPS145,C+
1297,5265,SPAN111,C
1298,5265,EDUC324,NG
1299,5265,LITR400,NG
1300,5265,LITR280,F
1301,5265,CMPS155,C+
1302,5265,ENGL123,F
1303,5265,MATH121,WP
1304,5265,MATH121,B
1305,5265,LITR210,W
1306,5265,ECON101,B
1307,5265,ENGL112,C
1308,5265,PSYC221,D+
1309,5265,LITR240,NG
1310,5287,CMPS142,B+
1311,5287,CMPS246,B
1312,5287,CMPS247,B
1313,5287,CMPS255,C
1314,5287,CMPS256,C
1315,5287,HIST201,B+
1316,5287,CMPS156,B
1317,5287,CMPS256,C
1318,5287,CMPS145,B+
1319,5287,SPAN111,B
1320,5287,CMPS144,A-
1321,5287,CMPS156,C
1322,5287,CMPS157,B
1323,5287,HIST201,NG
1324,5287,ENGL112,C+
1325,5287,CMPS245,C+
1326,5287,SOCL221,B
1327,5287,ENGL111,NG
1328,5287,CMPS245,D+
1329,5287,CMPS260,B+
1330,5287,ENGL111,B
1331,5287,CMPS256,B+
1332,5287,CMPS155,C+
1333,5287,MATH124,A
1334,5287,MATH125,A
1335,5287,PSYC221,C+
1336,5287,CMPS255,B
1337,5287,MATH121,A
1338,5287,GSTU101,B
1339,5287,ENGL111,D
1340,5287,CMPS245,D+
1341,5287,CMPS248,B+
1342,5287,MATH104,A-
1343,5320,SPAN102,A-
1344,5320,CMPS244,B+
1345,5320,CMPS2232,B
1346,5320,ENGL111,B+
1347,5320,MAT103,A
1348,5320,MATH203,A-
1349,5320,CMPS2191,C
1350,5320,PSYC1014,B+
1351,5320,PHYS241L,A
1352,5320,CMPS213,B+
1353,5320,PHYS241,B+
1354,5320,HIST201,B
1355,5320,CMPS144,A-
1356,5320,CMPS2171,C+
1357,5320,CMPS2212,C+
1358,5320,CMPS2992,B+
1359,5320,CMPS256,A-
1360,5337,CMPS247,D+
1361,5337,PSYC221,C
1362,5337,CMPS145,A-
1363,5337,MATH121,D+
1364,5337,CMPS155,B
1365,5337,MATH121,B
1366,5337,CMPS142,C
1367,5337,MAT103,F
1368,5337,CMPS142,B+
1369,5337,HIST201,B+
1370,5337,ENGL112,A-
1371,5337,CMPS246,F
1372,5337,CMPS142,D
1373,5337,SPAN111,A
1374,5337,HIST201,D
1375,5337,CMPS144,F
1376,5337,GSTU101,C
1377,5337,CMPS145,C
1378,5337,ENGL111,C+
1379,5337,CMPS248,C
1380,5337,CMPS157,F
1381,5337,CMPS157,C
1382,5359,ENGL318,C+
1383,5359,CMPS144,B
1384,5359,CMPS256,C
1385,5359,CMPS213,B
1386,5359,CMPS414,F
1387,5359,CMPS245,C+
1388,5359,CMPS246,B+
1389,5359,PHYS241,B+
1390,5359,CMPS316,B+
1391,5359,CMPS255,C+
1392,5359,CMPS256,C+
1393,5359,CMPS319,B
1394,5359,HIST201,B+
1395,5359,CMPS321,C
1396,5359,MATH330,F
1397,5359,GSTU101,B
1398,5359,CMPS247,A-
1399,5359,CMPS248,B+
1400,5359,MATH104,C
1401,5359,CMPS314,F
1402,5359,CMPS323,F
1403,5359,CMPS145,A
1404,5359,MAT103,C+
1405,5359,CMPS156,C+
1406,5359,MATH101,B+
1407,5359,CMPS328,C+
1408,5385,CMPS142,F
1409,5385,MATH101,F
1410,5385,HIST201,C+
1411,5388,ECON1014,TR
1412,5388,ENGL1025,TR
1413,5388,MGMT1014,C
1414,5388,MATH1014,TR
1415,5388,SOCL1014,C
1416,5388,ENGL1014,TR
1417,5394,PHYS241,B
1418,5394,MAT103,WF
1419,5394,MATH104,WF
1420,5394,CMPS144,C
1421,5394,CMPS157,C+
1422,5394,MATH102,D
1423,5400,HIST201,C
1424,5400,CMPS142,WF
1425,5455,MATH101,WF
1426,5455,ENGL111,D
1427,5455,CMPS145,F
1428,5455,SPAN111,C
1429,5455,CMPS145,F
1430,5455,CMPS142,F
1431,5455,MAT103,F
1432,5455,ENGL111,B+
1433,5455,CMPS142,F
1434,5464,CMPS1131,F
1435,5464,MATH1151,C+
1436,5464,PHIL1014,B+
1437,5464,MATH1201,A-
1438,5464,CMPS1134,C
1439,5464,MATH1201,F
1440,5464,CMPS1171,F
1441,5464,ENGL1014,F
1442,5464,MGMT1014,C
1443,5464,MATH2201,F
1444,5464,ENGL0090,P
1445,5464,ENGL0095,P
1446,5464,SOCL1014,B+
1447,5464,MATH1302,C+
1448,5464,CMPS1131,F
1449,5464,ENGL1025,C+
1450,5464,CMPS1211,D+
1451,5464,PLAS0014,B
1452,5464,ENGL1014,A-
1453,5483,MATH1151,D
1454,5483,ENGL1014,C+
1455,5483,MATH1302,F
1456,5483,CMPS2111,C
1457,5483,CMPS2151,B
1458,5483,CMPS2191,C
1459,5483,CMPS1014,C+
1460,5483,MGMT1014,WP
1461,5483,PHYS1015L,B+
1462,5483,CMPS1232,F
1463,5483,CMPS1131,C+
1464,5483,MATH1201,D+
1465,5483,SPAN1015,B+
1466,5483,CMPS1212,B+
1467,5483,CMPS1232,D
1468,5483,PHYS1015,C+
1469,5483,CMPS2171,C
1470,5483,ENGL1025,N
1471,5501,CMPS142,B+
1472,5501,CMPS245,B
1473,5501,CMPS255,B
1474,5501,MATH101,A-
1475,5501,CMPS213,B+
1476,5501,MATH203,C
1477,5501,CMPS247,A
1478,5501,MATH203,B+
1479,5501,ECON101,B
1480,5501,CMPS144,C+
1481,5501,CMPS157,B
1482,5501,PHYS241,B+
1483,5501,PSYC221,A-
1484,5501,CMPS244,B+
1485,5501,CMPS260,A
1486,5501,MAT103,A-
1487,5501,HIST201,B+
1488,5501,CMPS156,C+
1489,5501,MGMT101,B
1490,5501,MATH104,C+
1491,5501,CMPS242,A-
1492,5501,CMPS256,A-
1493,5523,ENGL111,NG
1494,5523,MATH101,NG
1495,5523,CMPS142,F
1496,5523,CMPS145,F
1497,5523,GSTU101,B
1498,5523,MAT103,F
1499,5529,PHYS241,C+
1500,5529,CMPS142,B
1501,5529,CMPS144,D+
1502,5529,MATH102,C
1503,5529,CMPS248,B
1504,5529,ECON101,B
1505,5529,CMPS157,C+
1506,5529,CMPS245,C
1507,5529,PHYS242,B
1508,5529,PSYC221,B
1509,5529,MATH104,WF
1510,5529,MAT103,C
1511,5529,CMPS144,D
1512,5529,GSTU101,B
1513,5529,MATH104,F
1514,5529,CMPS247,A-
1515,5529,CMPS246,C+
1516,5546,MATH101,WF
1517,5546,CMPS145,C
1518,5546,SPAN111,B
1519,5546,MAT103,F
1520,5546,CMPS142,D
1521,5546,GSTU101,B
1522,5546,MAT103,F
1523,5546,ENGL111,C+
1524,5546,CMPS142,F
1525,5555,GSTU101,B
1526,5555,SPAN111,B
1527,5555,CMPS144,C
1528,5555,HIST201,F
1529,5555,CMPS145,D
1530,5555,MAT103,F
1531,5555,ENGL112,D+
1532,5555,MATH101,WF
1533,5555,MATH102,NG
1534,5555,CMPS142,B+
1535,5555,ENGL111,B+
1536,5555,CMPS157,D
1537,5555,MATH101,F
1538,5555,PHYS241,D+
1539,5555,MAT103,D
1540,5570,GSTU101,A
1541,5570,CMPS142,F
1542,5570,CMPS213,A-
1543,5570,MATH101,C
1544,5570,PSYC221,B+
1545,5570,MAT103,D
1546,5576,MGMT101,A-
1547,5576,BLAW220,C
1548,5576,ECON221,C
1549,5576,ACTG201,C
1550,5576,PHIL210,B+
1551,5576,MGMT205,A-
1552,5576,BCOM210,C
1553,5576,MKTG221,C+
1554,5576,ENGL111,C
1555,5576,CMPS150,B
1556,5576,ENGL112,D+
1557,5576,ENGL112,B
1558,5576,ECON101,C+
1559,5576,SPAN111,A-
1560,5576,GSTU101,A-
1561,5576,NRMP101,C+
1562,5576,CMPS140,A
1563,5576,ACTG202,C+
1564,5576,FNAN221,B
1565,5595,SPAN111,C
1566,5595,HIST201,NG
1567,5595,GSTU101,B
1568,5595,MATH101,F
1569,5595,CMPS144,NG
1570,5595,ECON101,NG
1571,5595,PHYS241,NG
1572,5595,ENGL111,D
1573,5595,CMPS145,F
1574,5595,CMPS142,F
1575,5595,PSYC221,NG
1576,5606,CMPS142,F
1577,5606,SPAN111,C+
1578,5606,MAT103,F
1579,5606,GSTU101,C+
1580,5606,MATH101,WF
1581,5606,CMPS142,F
1582,5606,CMPS145,F
1583,5606,MAT103,F
1584,5606,CMPS145,F
1585,5606,ENGL111,C+
1586,5616,ENGL111,A-
1587,5616,CMPS246,A
1588,5616,CMPS142,A
1589,5616,ENGL112,B
1590,5616,MATH104,A
1591,5616,PHYS241,A
1592,5616,CMPS255,A
1593,5616,CMPS256,A-
1594,5616,PHYS242,A
1595,5616,CMPS247,A
1596,5616,GSTU101,B+
1597,5616,MATH102,A-
1598,5616,SPAN111,A
1599,5616,PSYC221,A
1600,5616,CMPS157,A
1601,5616,CMPS156,A
1602,5616,ECON101,A
1603,5616,CMPS248,A-
1604,5616,SPAN111,W
1605,5616,CMPS145,A
1606,5616,MAT103,A-
1607,5616,MATH101,A-
1608,5616,CMPS144,A
1609,5616,CMPS245,A
1610,5616,HIST201,B+
1611,5616,CMPS260,A
1612,5642,CMPS157,A
1613,5642,CMPS246,B
1614,5642,CMPS247,A
1615,5642,CMPS242,WP
1616,5642,MAT103,B
1617,5642,MATH203,WF
1618,5642,CMPS144,D
1619,5642,CMPS144,B
1620,5642,CMPS244,C+
1621,5642,PSYC221,B
1622,5642,CMPS156,WF
1623,5642,CMPS245,B
1624,5642,ECON101,B
1625,5642,PHYS242,B
1626,5642,MATH104,WF
1627,5642,CMPS256,B
1628,5642,MAT103,WP
1629,5642,CMPS245,D+
1630,5642,CMPS260,A
1631,5661,CMPS142,A
1632,5661,SPAN111,A-
1633,5661,CMPS144,B
1634,5661,ENGL112,B
1635,5661,HIST201,A-
1636,5661,PSYC221,A
1637,5661,PHYS241,B+
1638,5661,CMPS247,A-
1639,5661,CMPS256,B
1640,5661,MAT103,B+
1641,5661,CMPS157,B
1642,5661,MATH102,B
1643,5661,MATH104,B+
1644,5661,CMPS156,A
1645,5661,ECON101,A-
1646,5661,CMPS246,A-
1647,5661,CMPS145,A-
1648,5661,CMPS245,A-
1649,5661,PHYS242,A
1650,5661,CMPS248,A-
1651,5661,CMPS255,A-
1652,5661,CMPS260,A
1653,5661,GSTU101,A-
1654,5661,ENGL111,B
1655,5661,MATH101,C+
1656,5686,GSTU101,D+
1657,5686,CMPS145,F
1658,5686,MATH101,C+
1659,5686,MAT103,F
1660,5686,SPAN111,C+
1661,5686,ENGL111,F
1662,5686,CMPS145,F
1663,5686,CMPS142,F
1664,5686,MAT103,NG
1665,5686,CMPS142,F
1666,5696,MGMT101,C+
1667,5696,CMPS140,C
1668,5696,PHIL210,B+
1669,5696,ECON101,D
1670,5696,ENGL111,B
1671,5696,GSTU101,B+
1672,5702,ENGL111,B+
1673,5702,MAT103,F
1674,5702,SPAN111,F
1675,5702,CMPS145,C
1676,5702,CMPS213,F
1677,5702,CMPS142,C
1678,5702,MATH101,F
1679,5702,ENGL112,C
1680,5702,GSTU101,B
1681,5702,CMPS142,B+
1682,5702,CMPS157,D
1683,5713,ENGL111,B
1684,5713,SPAN111,A
1685,5713,CMPS157,C+
1686,5713,ENGL112,C+
1687,5713,CMPS245,B+
1688,5713,MATH101,WF
1689,5713,HIST201,A-
1690,5713,MGMT101,A
1691,5713,PHYS241,W
1692,5713,MATH101,F
1693,5713,CMPS246,D+
1694,5713,CMPS247,A
1695,5713,CMPS144,W
1696,5713,CMPS256,D+
1697,5713,CMPS144,WP
1698,5713,CMPS142,B
1699,5713,CMPS145,A
1700,5713,PSYC221,B+
1701,5713,PHYS241,W
1702,5713,GSTU101,C
1703,5713,CMPS142,C
1704,5713,MATH101,W
1705,5735,SPAN111,C
1706,5735,CMPS156,F
1707,5735,CMPS145,D+
1708,5735,CMPS142,C+
1709,5735,CMPS144,C+
1710,5735,CMPS247,A-
1711,5735,MATH101,WF
1712,5735,HIST201,B+
1713,5735,MAT103,WF
1714,5735,CMPS157,D+
1715,5735,CMPS244,D
1716,5735,CMPS142,F
1717,5735,ENGL111,C+
1718,5735,MATH121,F
1719,5735,CMPS144,F
1720,5735,MATH121,F
1721,5735,MATH121,F
1722,5735,CMPS242,WP
1723,5735,MAT103,WF
1724,5735,CMPS242,WF
1725,5735,GSTU101,B+
1726,5735,CMPS145,A-
1727,5735,ECON101,C+
1728,5735,MATH121,F
1729,5735,MAT103,F
1730,5735,ENGL112,B
1731,5735,PSYC221,C
1732,5735,CMPS255,D
1733,5763,CMPS145,B
1734,5763,CMPS245,D+
1735,5763,CMPS156,A-
1736,5763,MGMT101,WF
1737,5763,CMPS255,B+
1738,5763,CMPS256,F
1739,5763,GSTU101,A-
1740,5763,CMPS247,A-
1741,5763,ECON101,D+
1742,5763,PSYC221,B
1743,5763,CMPS245,A
1744,5763,ENGL112,B
1745,5763,ECON101,A-
1746,5763,MAT103,B+
1747,5763,MATH102,B+
1748,5763,MATH104,A-
1749,5763,CMPS256,C
1750,5763,CMPS260,A
1751,5763,PHYS241,WF
1752,5763,HIST201,WF
1753,5763,CMPS144,A
1754,5763,PHYS241,B+
1755,5763,CMPS244,A-
1756,5763,CMPS142,B
1757,5763,MATH101,B+
1758,5763,SPAN112,A-
1759,5763,CMPS157,B
1760,5763,ENGL112,C
1761,5763,CMPS142,A
1762,5763,CMPS246,B
1763,5763,CMPS244,WF
1764,5763,ENGL111,C+
1765,5763,CMPS144,C+
1766,5763,CMPS156,C
1767,5763,PHYS242,B+
1768,5763,CMPS248,WF
1769,5763,HIST201,C
1770,5800,CMPS145,RE
1771,5800,MATH121,F
1772,5800,SPAN111,C+
1773,5800,MATH121,D
1774,5800,CMPS142,WF
1775,5800,MATH101,RE
1776,5800,PHYS241,WF
1777,5800,CMPS142,WF
1778,5800,CMPS145,F
1779,5800,CMPS140,F
1780,5800,MATH121,F
1781,5800,CMPS142,RE
1782,5800,ENGL111,RE
1783,5800,CMPS142,WF
1784,5800,MATH121,D+
1785,5800,SPAN111,RE
1786,5800,CMPS142,F
1787,5800,MATH121,D
1788,5800,GSTU101,B
1789,5819,CMPS145,A
1790,5819,GSTU101,B+
1791,5819,SPAN111,B
1792,5819,CMPS142,A
1793,5819,MAT103,A
1794,5819,MATH101,A
1795,5819,ENGL111,C+
1796,5826,GSTU101,B+
1797,5826,CMPS145,B
1798,5826,MATH101,D+
1799,5826,CMPS142,D+
1800,5826,MAT103,WF
1801,5826,SPAN111,B+
1802,5826,ENGL111,B
1803,5833,ENGL111,C+
1804,5833,CMPS145,C
1805,5833,GSTU101,B+
1806,5833,CMPS142,C
1807,5833,MATH101,F
1808,5833,SPAN111,C+
1809,5833,CMPS157,C
1810,5833,MATH101,WF
1811,5833,CMPS145,D+
1812,5833,CMPS144,WP
1813,5833,PHYS241,W
1814,5833,ECON101,A
1815,5845,ENGL111,C+
1816,5845,CMPS142,B
1817,5845,CMPS256,B+
1818,5845,SPAN111,A-
1819,5845,CMPS246,B+
1820,5845,CMPS245,B
1821,5845,PHYS242,B
1822,5845,CMPS260,A
1823,5845,MAT103,WF
1824,5845,CMPS255,B
1825,5845,MATH104,C
1826,5845,CMPS142,F
1827,5845,MATH121,C
1828,5845,MATH104,WF
1829,5845,CMPS247,A-
1830,5845,PSYC221,B
1831,5845,CMPS248,A-
1832,5845,MAT103,C
1833,5845,CMPS144,B+
1834,5845,CMPS156,B
1835,5845,GSTU101,B+
1836,5845,CMPS145,B+
1837,5845,ENGL112,C+
1838,5845,MATH102,C
1839,5845,PHYS241,C+
1840,5845,HIST201,A-
1841,5845,ECON101,C+
1842,5845,CMPS144,C
1843,5845,CMPS157,B+
1844,5874,ENGL111,B
1845,5874,MATH104,A
1846,5874,ENGL112,B
1847,5874,CMPS248,A-
1848,5874,CMPS260,A
1849,5874,MAT103,B+
1850,5874,MATH102,B+
1851,5874,CMPS245,B+
1852,5874,ECON101,B+
1853,5874,HIST201,C+
1854,5874,PSYC221,A-
1855,5874,MATH101,B+
1856,5874,ENGL112,WP
1857,5874,GSTU101,A-
1858,5874,CMPS256,B+
1859,5874,CMPS142,A
1860,5874,CMPS145,A
1861,5874,PHYS241,A
1862,5874,CMPS156,A-
1863,5874,CMPS246,A-
1864,5874,CMPS255,A-
1865,5874,SPAN111,A
1866,5874,CMPS144,A
1867,5874,CMPS157,A-
1868,5874,PHYS242,A
1869,5874,CMPS247,A
1870,5900,ECON101,C+
1871,5900,ENGL112,D
1872,5900,CMPS156,WP
1873,5900,ENGL112,C+
1874,5900,PHYS242,A
1875,5900,CMPS145,A-
1876,5900,CMPS157,C+
1877,5900,PHYS241,C+
1878,5900,CMPS156,B
1879,5900,CMPS255,B+
1880,5900,MAT103,WF
1881,5900,CMPS256,A-
1882,5900,MATH104,B
1883,5900,CMPS260,A-
1884,5900,MATH102,C+
1885,5900,PSYC221,C
1886,5900,CMPS246,C+
1887,5900,MAT103,B
1888,5900,MATH203,W
1889,5900,CMPS244,B
1890,5900,CMPS247,B+
1891,5900,CMPS144,B
1892,5900,CMPS245,B+
1893,5923,CMPS142,B
1894,5923,ECON101,B+
1895,5923,MATH101,A-
1896,5923,CMPS157,B+
1897,5923,PHYS241,A-
1898,5923,ENGL111,B+
1899,5923,CMPS156,B+
1900,5923,CMPS247,A
1901,5923,PHYS242,A-
1902,5923,CMPS248,A-
1903,5923,CMPS144,B
1904,5923,ENGL112,C+
1905,5923,MATH102,A-
1906,5923,MAT103,A
1907,5923,SPAN111,B+
1908,5923,MATH104,A
1909,5923,CMPS245,A-
1910,5923,PSYC221,B
1911,5923,CMPS256,B
1912,5923,GSTU101,B+
1913,5923,CMPS145,A
1914,5923,HIST201,B
1915,5923,CMPS246,A
1916,5923,CMPS255,A
1917,5923,CMPS260,A
1918,5948,CMPS142,A
1919,5948,ENGL112,C
1920,5948,MATH102,B+
1921,5948,CMPS245,A-
1922,5948,HIST201,A-
1923,5948,PSYC221,B
1924,5948,CMPS246,A-
1925,5948,CMPS247,A
1926,5948,ENGL111,C+
1927,5948,MATH101,A
1928,5948,CMPS157,B+
1929,5948,GSTU101,B+
1930,5948,MAT103,A
1931,5948,CMPS248,A-
1932,5948,CMPS256,B
1933,5948,SPAN111,A-
1934,5948,PHYS241,A
1935,5948,PHYS242,A
1936,5948,CMPS145,A
1937,5948,CMPS144,A-
1938,5948,MATH104,B
1939,5948,CMPS156,A-
1940,5948,ECON101,B+
1941,5948,CMPS255,B+
1942,5948,CMPS260,A
1943,5973,GSTU101,RE
1944,5973,ENGL111,RE
1945,5973,CMPS142,RE
1946,5976,ENGL111,C
1947,5976,CMPS142,NG
1948,5976,CMPS142,F
1949,5976,CMPS145,C
1950,5976,MAT103,F
1951,5976,SPAN111,C+
1952,5976,ENGL112,NG
1953,5976,MATH101,D+
1954,5976,ECON101,NG
1955,5976,HIST201,NG
1956,5976,PHYS241,NG
1957,5987,MATH101,D
1958,5987,CMPS144,F
1959,5987,ENGL112,C
1960,5987,ECON101,B+
1961,5987,CMPS245,F
1962,5987,CMPS245,F
1963,5987,GSTU101,B+
1964,5987,CMPS142,C
1965,5987,CMPS142,B
1966,5987,CMPS256,D
1967,5987,MGMT101,B
1968,5987,ENGL111,C+
1969,5987,SPAN111,B+
1970,5987,MAT103,F
1971,5987,CMPS144,F
1972,5987,MATH101,F
1973,5987,CMPS244,WF
1974,5987,CMPS247,F
1975,5987,PHYS241,WF
1976,5987,HIST201,C+
1977,5987,PSYC221,B
1978,5987,CMPS145,B+
1979,5987,MAT103,D
1980,5987,MATH101,WF
1981,5987,CMPS157,WF
1982,5987,CMPS213,C
1983,6013,CMPS145,D+
1984,6013,ENGL111,C+
1985,6013,SPAN111,C
1986,6013,CMPS142,F
1987,6013,MATH101,F
1988,6018,ECON101,D
1989,6018,MATH101,C+
1990,6018,ECON101,B+
1991,6018,CMPS157,F
1992,6018,MGMT101,B
1993,6018,CMPS157,C
1994,6018,MATH104,F
1995,6018,CMPS144,F
1996,6018,CMPS244,F
1997,6018,CMPS256,D
1998,6018,CMPS2171,F
1999,6018,MATH2201,D
2000,6018,CMPS2151,C
2001,6018,MATH101,D+
2002,6018,CMPS247,C+
2003,6018,ENGL112,C+
2004,6018,CMPS213,D+
2005,6018,CMPS244,WF
2006,6018,CMPS245,WF
2007,6018,MATH104,D
2008,6018,CMPS2131,F
2009,6018,CMPS2131,WP
2010,6018,MAT103,WF
2011,6018,HIST201,C+
2012,6018,CMPS245,F
2013,6018,MATH104,D+
2014,6018,MAT103,WF
2015,6018,CMPS145,B
2016,6018,PSYC221,C
2017,6018,PSYC221,C+
2018,6018,CMPS144,WF
2019,6018,MATH102,WF
2020,6018,CMPS245,F
2021,6018,MATH203,F
